y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
7.451171875,1.079200567721885e+19,12695628173585.688,39.490594730172916,80.49453961252851,22.839211981191795,46.55366378158756,46.41534479071649,-3.9647589093436955e+20,-1108083768305183.0
7.470703125,1.0803707283627053e+19,12718979668893.11,39.515253384883565,80.46995947610367,22.828720374083126,46.489040613077826,46.35100436915497,-3.932084177602245e+20,-1104336182199071.0
7.490234375,1.0815462613222453e+19,12742442458163.852,39.540041032662444,80.44524942954791,22.818212566164373,46.42425170841463,46.28649931920623,-3.899447672184395e+20,-1100581863648325.9
7.509765625,1.0827272133305715e+19,12766017539937.424,39.56495893688232,80.42040822388952,22.8076885105337,46.35929585100806,46.221828495654584,-3.8668494891665936e+20,-1096823318070841.9
7.529296875,1.083913631720362e+19,12789705948066.828,39.59000837823891,80.395434592482,22.797148160094853,46.29417180983813,46.15699075309175,-3.834289764148514e+20,-1093063686801651.8
7.548828125,1.0851055644369439e+19,12813508757524.707,39.61519065504683,80.370327250653,22.78659146755637,46.22887833921895,46.09198494881478,-3.8017686780578955e+20,-1089306891771631.2
7.568359375,1.0863030600497127e+19,12837427091514.66,39.64050708358449,80.3450848954316,22.776018385430692,46.16341417855796,46.0268099464433,-3.769286457123245e+20,-1085557812578140.8
7.587890625,1.0875061677650842e+19,12861462130186.875,39.6659589984935,80.31970620536373,22.765428866033368,46.09777805211017,45.961464620425765,-3.7368433661202733e+20,-1081822503446740.8
7.607421875,1.0887149374407596e+19,12885615121322.926,39.69154775322411,80.29418984039816,22.754822861482143,46.03196866872743,45.895947861636614,-3.7044396959039e+20,-1078108459523270.2
7.626953125,1.0899294196008042e+19,12909887393438.824,39.7172747205086,80.26853444180513,22.744200323696127,45.965984721602766,45.83025858430376,-3.6720757479150374e+20,-1074424944254542.4
7.646484375,1.091149665450855e+19,12934280371857.76,39.743141292837414,80.24273863207569,22.73356120439496,45.89982488800942,45.764395734558825,-3.639751819372821e+20,-1070783392391546.4
7.666015625,1.092375726892798e+19,12958795598436.34,39.76914888291419,80.21680101475316,22.722905455098,45.833487829034716,45.698358300967776,-3.6074681928246605e+20,-1067197906467233.0
7.685546875,1.0936076565384671e+19,12983434755793.639,39.795298924073165,80.19072017416323,22.71223302712352,45.76697218930826,45.63214532748491,-3.5752251326814506e+20,-1063685868518941.5
7.705078125,1.0948455077222322e+19,13008199697095.11,39.82159287065465,80.16449467503304,22.701543871588008,45.70027659672446,45.565755929374205,-3.5430228897174435e+20,-1060268693862975.9
7.724609375,1.0960893345126949e+19,13033092482673.426,39.84803219834604,80.13812306201518,22.690837939405288,45.63339966215882,45.49918931275681,-3.5108617126861026e+20,-1056972760506106.2
7.744140625,1.0973391917239796e+19,13058115425197.799,39.87461840450694,80.11160385915215,22.680115181285892,45.566339979177926,45.43244479858643,-3.478741864675416e+20,-1053830551356614.4
7.763671875,1.0985951349272558e+19,13083271145569.01,39.90135300850067,80.08493556932733,22.669375547736234,45.4990961237429,45.36552185206499,-3.446663640988729e+20,-1050882055611975.9
7.783203125,1.0998572204631056e+19,13108562640226.002,39.928237552054995,80.05811667374623,22.65861898905777,45.43166665390616,45.29842011902049,-3.4146273852984603e+20,-1048176547609283.5
7.802734375,1.1011255054551941e+19,13133993364560.574,39.95527359966842,80.03114563147986,22.64784545534629,45.36405010950112,45.231139472120304,-3.3826335015217286e+20,-1045774730954445.4
7.822265625,1.102400047825417e+19,13159567356250.092,39.98246273906807,80.00402087908208,22.637054896490998,45.296245011825214,45.163680070326286,-3.350682460065433e+20,-1043750795118708.9
7.841796875,1.103680906310441e+19,13185289323073.283,40.00980658171603,79.97674083027219,22.626247262173745,45.22824986331563,45.09604243122492,-3.3187747983942065e+20,-1042197484638753.0
7.861328125,1.1049681404792418e+19,13211164622433.648,40.03730676334966,79.94930387565336,22.61542250186812,45.16006314721811,45.02822752393956,-3.2869111171252414e+20,-1041235577193186.6
7.880859375,1.1062618107511833e+19,13237200602165.555,40.064964944539305,79.92170838243202,22.60458056483868,45.091683327248354,44.96023685943464,-3.2550920733340834e+20,-1040984966990592.4
7.900390625,1.107561978414062e+19,13263406985955.031,40.09278281124219,79.8939526940956,22.59372140014007,45.023108847245936,44.892072291941126,-3.223318373162363e+20,-1041610732159307.9
