y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
2.939453125,7.724246997890421e+18,14113437219605.107,22.741157583333038,71.82929647889004,18.375790087872716,58.04102455877778,57.8144306042316,7.572057612412859e+16,-4385616006606836.5
2.958984375,7.730627693542999e+18,14147923832500.408,22.741308806388425,71.82914511608386,18.3607451952114,57.9929965253336,57.76637696671043,7.608657178446443e+16,-4407072892116923.0
2.978515625,7.73703143854435e+18,14182609486041.678,22.74146064890351,71.82899313488637,18.34567096360778,57.94487458649938,57.718234388857745,7.645490959569032e+16,-4428667041596268.5
2.998046875,7.743458380649189e+18,14217495810059.84,22.741613115387068,71.82884053076668,18.330567254326006,57.89665829658184,57.67000234043492,7.682563422731429e+16,-4450401241384144.0
3.017578125,7.749908668975342e+18,14252584458351.068,22.741766210395337,71.8286872991499,18.31543392758649,57.848347206521204,57.62168029011945,7.719879058150045e+16,-4472278284729181.5
3.037109375,7.75638245402008e+18,14287877108908.771,22.741919938532302,71.82853343541545,18.300270842555086,57.799940863856,57.57326770552711,7.757442383535294e+16,-4494300973690774.0
3.056640625,7.762879887676672e+18,14323375464169.715,22.742074304450032,71.82837893489545,18.28507785733215,57.75143881268791,57.52476405322334,7.79525794658823e+16,-4516472121019571.0
3.076171875,7.769401123251229e+18,14359081251274.305,22.742229312849066,71.82822379287332,18.269854828941508,57.702840593645696,57.47616879872468,7.833330325937896e+16,-4538794552013479.0
3.095703125,7.775946315479862e+18,14394996222340.473,22.742384968479055,71.82806800458309,18.25460161331919,57.65414574384903,57.42748140649092,7.871664131378741e+16,-4561271106346746.0
3.115234375,7.782515620546151e+18,14431122154751.188,22.742541276139512,71.82791156520899,18.2393180653021,57.60535379687154,57.378701339909014,7.910264004258392e+16,-4583904639870905.0
3.134765625,7.789109196098914e+18,14467460851599.31,22.7426982406807,71.8277544698855,18.224004038616485,57.556464282703516,57.32982806100178,7.949134618822762e+16,-4606698026366651.0
3.154296875,7.79572720127019e+18,14504014142061.06,22.742855867004412,71.82759671369698,18.208659385866248,57.50747672771416,57.28086103029041,7.988280684482987e+16,-4629654159147089.0
3.173828125,7.802369796693497e+18,14540783881347.643,22.743014160064725,71.82743829167698,18.193283958521135,57.458390654613176,57.231799707456155,8.027706948486386e+16,-4652775952635997.0
3.193359375,7.809037144522301e+18,14577771951017.857,22.74317312486857,71.82727919880743,18.177877606904747,57.40920558241196,57.18264355134478,8.067418198476858e+16,-4676066344206812.0
3.212890625,7.815729408448784e+18,14614980259536.08,22.743332766476396,71.82711943001743,18.162440180182376,57.35992102638419,57.13339201953649,8.107419264560178e+16,-4699528295993418.0
3.232421875,7.822446753722911e+18,14652410742637.182,22.743493090002886,71.82695898018264,18.146971526348725,57.31053649802603,57.08404456829419,8.147715021065138e+16,-4723164796554890.0
